areaSqm,longitude,latitude,propertyType,rent
55,5.118715,52.096169,Apartment,1350
20,4.412955,51.916029,Room,400
9,4.851282,52.352935,Room,745
8,4.851249,52.353541,Room,350
12,6.295414,51.977257,Room,360
10,4.465819,51.949248,Room,350
9,5.207381,51.700811,Room,375
11,5.47361,51.463173,Room,350
8,4.445624,51.920982,Room,200
30,4.425113,51.916035,Room,650
12,6.596268,53.227174,Room,450
25,4.425113,51.916035,Room,625
12,4.90717,52.343366,Room,680
21,4.620235,52.334036,Room,550
16,4.489874,52.157429,Room,270
15,5.322187,51.584422,Room,265
12,4.354045,52.023001,Room,320
80,4.28,52.106053,Apartment,1200
20,4.917875,52.405837,Room,650
10,5.844548,51.840068,Room,320
32,6.554665,53.212526,Apartment,555
35,6.71751,53.075345,Studio,300
12,5.503584,51.420069,Room,650
18,5.214709,52.087539,Room,475
14,6.548743,53.221062,Room,400
27,4.510653,51.895556,Studio,745
20,4.287693,52.111373,Room,500
6,4.284779,52.071452,Room,450
40,4.860863,52.363263,Apartment,1525
20,4.942875,52.368366,Room,650
16,4.843317,52.378787,Room,790
24,4.472031,51.93447,Room,320
19,4.512475,51.918111,Room,700
9,4.503514,52.163953,Room,345
42,4.305097,52.076523,Room,600
20,4.374965,51.857166,Room,590
6,4.335487,52.01127,Room,230
18,6.581165,53.214232,Room,490
12,3.571194,51.449653,Apartment,280
75,4.825084,52.356868,Room,800
50,4.88833,52.354751,Apartment,1500
23,5.808749,51.814488,Room,350
62,5.170091,52.225396,Apartment,1050
18,3.574731,51.463193,Room,410
12,4.892893,52.343026,Room,700
80,4.847634,52.294693,Apartment,1550
70,6.565049,53.226502,Apartment,1500
25,4.878169,52.347321,Room,440
85,4.486634,51.945655,Apartment,1375
13,6.539498,53.234924,Room,450
8,6.552114,53.21644,Room,450
24,4.595025,52.493924,Room,500
24,4.595025,52.493924,Room,500
20,6.552114,53.21644,Room,500
10,5.810912,51.810176,Room,350
33,5.725934,50.839385,Apartment,600
16,4.889183,52.349023,Room,700
70,5.808663,53.197383,Apartment,650
18,5.134034,52.093692,Room,650
19,5.091275,51.570626,Room,350
16,5.807887,53.196231,Room,325
12,4.970198,52.323928,Room,300
11,5.800547,53.19846,Room,281
50,4.744501,52.630692,Apartment,1025
10,6.100782,53.104103,Room,300
13,4.807731,52.45829,Studio,550
18,4.49664,52.164693,Room,400
30,5.10028,52.101725,Apartment,630
12,5.082047,52.033268,Room,550
13,5.845777,51.817598,Room,400
8,5.051815,51.568922,Room,195
50,6.067363,52.525738,Room,650
12,4.362142,52.019626,Room,327
36,5.049818,52.019705,Studio,600
18,4.861548,52.370006,Room,550
14,4.977451,52.321628,Room,445
10,4.273745,52.072015,Room,480
18,4.853586,52.372474,Room,650
13,4.3725,51.991359,Room,595
13,4.3725,51.991359,Room,595
16,5.109641,52.106019,Room,426
20,4.517273,51.917287,Room,600
34,4.422675,51.943633,Apartment,625
18,6.563558,53.228579,Room,320
9,4.972559,52.317964,Room,600
14,4.341538,52.082136,Room,504
9,4.298855,52.067245,Room,475
41,5.87543,51.761294,Apartment,950
9,5.966287,51.991629,Room,245
23,5.667231,52.040661,Room,450
12,4.832077,52.34772,Room,750
24,4.499134,52.160943,Room,525
20,6.523059,53.202777,Room,550
50,6.556637,53.197933,Room,800
8,5.283601,52.050691,Room,350
10,4.287693,52.111373,Room,390
14,4.951291,52.32323,Room,825
25,5.096467,52.10332,Room,380
60,5.950267,51.980739,Apartment,910
7,4.494173,51.893495,Room,425
12,4.494173,51.893495,Room,450
10,4.494173,51.893495,Room,450
12,6.873497,52.205838,Room,425
10,6.910969,52.224987,Room,215
16,5.089661,52.091477,Studio,800
38,5.090197,52.107669,Apartment,1000
25,6.574349,53.211024,Studio,600
16,4.868375,52.349201,Room,950
120,4.611392,51.959334,Apartment,1950
90,4.514154,51.878203,Apartment,1595
25,5.00665,52.346672,Room,850
55,5.180243,52.388505,Apartment,945
22,4.305867,52.079803,Room,499
22,4.578782,51.964991,Room,650
13,5.124274,52.102502,Room,850
100,5.122215,52.098579,Apartment,2800
25,4.462446,51.933526,Room,395
24,4.409742,51.914955,Room,470
14,5.391207,51.417564,Room,600
58,5.801212,53.20702,Apartment,700
28,6.57254,53.212358,Room,550
12,4.756443,51.586572,Room,300
43,6.558475,53.223713,Studio,945
34,5.711007,50.845317,Room,545
14,4.318296,52.074018,Room,400
20,5.105442,51.995081,Room,480
12,6.910015,52.221096,Room,425
21,5.075134,52.094825,Studio,750
12,5.461171,51.419504,Room,350
600,6.988723,52.339483,Anti-squat,182
12,4.304097,52.083202,Room,600
14,4.979117,52.319012,Room,730
30,6.902059,52.214719,Studio,720
50,4.829905,52.437918,Apartment,1000
10,5.094466,52.076191,Room,600
45,4.644366,52.395846,Studio,855
120,5.099967,52.070298,Apartment,1315
20,4.493633,51.891151,Room,460
55,4.645432,52.393945,Apartment,1295
32,5.207444,52.37724,Studio,785
29,4.925054,52.355601,Apartment,850
80,5.955299,51.079283,Apartment,875
18,6.563894,53.206757,Room,375
9,4.417762,51.915154,Room,375
15,5.137908,52.065668,Room,475
35,5.868358,51.836789,Room,583
22,6.572077,53.216551,Studio,625
50,6.568409,53.214292,Apartment,850
76,6.572608,53.215993,Apartment,1195
14,5.273753,52.402584,Room,600
66,5.918948,51.979215,Apartment,950
12,4.940943,52.370945,Room,560
16,4.498181,51.89144,Room,360
14,4.489112,51.926707,Room,450
15,4.79878,52.379098,Room,500
16,4.336874,52.063344,Room,650
120,4.963605,52.374108,Apartment,1695
8,4.868926,52.368855,Room,850
7,4.349647,52.009847,Room,225
22,6.563183,53.220491,Room,420
25,6.602439,53.297797,Apartment,375
15,5.151396,52.088198,Room,750
13,5.091873,51.572251,Room,325
30,5.212794,52.128956,Room,500
12,4.634336,51.824317,Room,400
15,4.354511,52.014911,Room,250
12,3.574151,51.449574,Room,299
45,5.183914,52.230578,Apartment,950
95,4.509169,51.894216,Apartment,1950
13,5.189506,52.226975,Room,380
40,4.447837,51.915055,Apartment,840
30,4.971131,52.30205,Room,800
20,5.470852,51.438372,Room,502
15,6.563512,53.230863,Room,390
12,5.499564,51.422926,Room,250
100,4.487259,51.890407,Apartment,1080
9,4.979472,52.322917,Room,500
12,4.453115,51.907794,Room,410
55,5.302926,52.040618,Apartment,891
15,6.565852,53.215548,Room,374
38,6.609751,53.233101,Studio,625
15,6.570465,53.232043,Room,450
25,5.293817,52.406878,Room,450
14,4.885704,52.325979,Room,800
30,5.81397,50.965238,Studio,495
11,4.972095,52.297259,Room,600
15,6.561547,53.228131,Room,370
6,4.899499,52.342169,Room,750
9,6.108256,52.515805,Room,245
15,4.500205,51.915929,Room,350
9,4.4965,52.161495,Room,260
15,4.697462,52.29318,Room,550
16,4.46502,51.934495,Room,295
19,5.706455,50.828287,Room,290
13,4.35423,52.006713,Room,425
27,4.859655,52.362343,Studio,1500
18,5.706455,50.828287,Room,290
14,4.577158,51.954567,Room,475
15,4.516342,51.89397,Room,450
11,4.516342,51.89397,Room,435
20,5.008873,52.099178,Room,450
79,4.9701,52.31686,Apartment,1500
11,5.675017,51.977713,Room,340
15,4.463424,51.92822,Apartment,675
35,5.097025,52.089332,Studio,600
13,5.675017,51.977713,Room,375
60,4.663794,52.496147,Apartment,1020
18,4.637342,52.385647,Room,750
15,5.9805,50.894993,Room,300
79,4.9701,52.31686,Apartment,1500
20,5.46906,51.446786,Room,600
140,5.175728,52.229507,Apartment,1490
25,6.658301,52.355424,Studio,600
28,4.477027,51.937179,Room,395
21,5.047974,52.101724,Room,550
21,6.209383,52.250954,Room,360
10,6.209383,52.250954,Room,295
21,5.047974,52.101724,Room,550
119,4.543928,51.897405,Apartment,950
15,5.387625,51.429077,Room,250
25,4.859655,52.362343,Studio,1645
15,5.08068,52.652107,Room,300
57,6.202793,52.133408,Apartment,720
13,4.481149,51.920221,Room,825
12,4.476132,52.170479,Room,290
25,5.922847,51.98351,Room,455
12,5.955042,51.982525,Room,335
14,4.820481,52.380444,Room,780
15,4.482733,51.923627,Room,950
10,6.551777,53.21593,Room,200
85,6.559217,53.197641,Apartment,1000
15,4.976789,52.32449,Room,550
16,3.581323,51.450053,Room,350
12,6.792288,52.264328,Room,395
10,5.093873,52.10345,Room,600
24,6.233328,52.721015,Studio,530
14,6.785606,52.266346,Room,325
14,6.785606,52.266346,Room,325
165,5.992026,51.197163,Apartment,875
110,4.487038,51.919858,Apartment,1500
28,4.88713,52.355552,Studio,1300
30,4.88713,52.355552,Studio,1380
16,6.895065,52.220925,Room,290
20,4.942113,52.376816,Room,700
17,5.128212,52.083205,Room,600
8,4.848251,52.380815,Room,700
13,5.679253,50.849648,Room,310
25,4.456198,51.909525,Room,475
35,4.946537,52.326064,Studio,950
10,5.089137,52.109722,Room,600
13,4.441604,51.917274,Apartment,375
45,4.782396,52.643344,Apartment,900
20,5.114431,52.110723,Studio,750
17,4.505328,51.921123,Room,871
20,4.848962,52.376378,Room,875
16,5.773834,53.203905,Room,335
30,4.488368,51.891021,Room,775
19,6.190451,52.694636,Room,450
40,5.107746,52.115732,Apartment,1100
14,5.077646,51.569696,Room,600
10,4.847591,52.372658,Room,400
14,5.489684,51.461413,Room,440
15,4.483124,52.147802,Room,330
31,5.872796,51.844032,Room,474
55,4.979838,52.325204,Apartment,800
30,4.873515,52.353909,Room,780
8,4.80364,52.380816,Room,490
24,5.912791,51.990062,Room,385
25,5.912791,51.990062,Room,385
30,5.912791,51.990062,Room,425
13,6.55647,53.21857,Room,340
15,5.861339,51.845057,Room,400
18,4.352954,51.99601,Room,355
14,4.965194,52.325898,Room,580
25,4.86163,52.367828,Studio,1250
17,6.547478,53.211657,Room,368
12,4.827797,52.364632,Room,750
21,5.047974,52.101724,Room,550
15,4.627303,52.20749,Room,250
52,5.802324,53.205091,Apartment,535
14,4.481275,52.153217,Room,290
19,6.903566,52.213446,Room,275
10,5.668177,50.854172,Room,550
20,5.842704,51.818363,Studio,765
30,4.833143,52.348649,Room,1000
10,5.292664,51.69783,Room,500
8,4.76403,52.64708,Room,310
65,4.442447,51.915285,Apartment,975
89,4.987633,52.298985,Apartment,1595
48,5.138642,52.082742,Apartment,1195
14,4.948125,52.395059,Room,600
27,4.749793,51.57532,Room,505
27,6.539199,53.211308,Studio,508
12,5.950858,51.984324,Room,340
14,4.319526,52.052647,Room,410
13,6.550677,53.214213,Room,338
36,4.770075,51.580431,Room,615
65,4.695871,52.310318,Apartment,995
65,4.499327,51.923649,Apartment,1750
18,4.667915,52.357513,Room,550
12,6.807646,52.25915,Room,240
85,6.898562,52.220075,Apartment,895
50,6.560112,53.21945,Apartment,1450
25,5.265371,52.0479,Room,350
20,5.115994,52.071014,Room,550
14,4.911404,52.356735,Room,725
12,5.103179,52.098704,Room,300
9,5.070985,52.040979,Room,450
30,5.185865,52.227223,Room,555
12,5.661588,52.031695,Room,434
18,5.070985,52.040979,Room,500
54,5.250919,51.695743,Apartment,950
54,5.250919,51.695743,Apartment,950
15,5.046736,51.559143,Studio,475
50,5.490491,51.425192,Apartment,1125
14,4.982239,52.362744,Room,800
54,5.250919,51.695743,Apartment,950
40,5.115007,52.210371,Room,890
17,4.798265,52.383192,Room,530
20,4.374305,51.996072,Room,420
17,5.079925,51.568639,Room,375
18,6.555838,53.2163,Room,500
11,6.565543,53.21321,Room,280
20,5.094056,51.564669,Room,450
13,4.348348,52.007173,Room,407
15,6.526182,53.227072,Room,340
22,5.130066,52.097605,Room,490
25,4.776762,52.633315,Room,609
18,4.86223,52.364562,Room,475
10,5.463554,51.472355,Room,450
12,4.467648,51.93176,Room,475
24,4.482287,51.945697,Room,425
11,5.499564,51.422926,Room,174
28,4.792613,51.594649,Studio,760
11,4.500611,52.15549,Room,320
55,6.898562,52.220075,Apartment,890
45,5.077124,51.546492,Apartment,815
12,4.362142,52.019626,Room,340
106,4.508333,51.890232,Apartment,1200
20,4.749827,52.641258,Room,500
23,4.443476,51.91117,Room,508
16,5.127708,52.062078,Room,225
10,4.805672,52.446135,Room,600
15,4.453063,51.914096,Room,400
25,6.555838,53.2163,Room,485
16,4.500413,51.90385,Room,575
30,4.86592,52.35188,Room,720
73,6.586484,53.250483,Apartment,895
65,5.088514,52.075337,Apartment,1000
14,5.662143,51.978271,Room,375
12,4.557304,51.956437,Room,335
15,5.909682,51.983306,Room,360
9,4.557304,51.956437,Room,250
15,5.978856,51.99505,Room,232
11,5.955042,51.982525,Room,325
124,4.325592,52.083077,Apartment,2150
65,4.276198,52.085416,Apartment,1000
50,5.845152,51.986607,Apartment,745
70,5.457536,51.452162,Apartment,1195
14,5.39937,52.162326,Room,365
60,4.488005,52.163189,Apartment,995
12,5.668317,52.020965,Room,294
140,5.869425,51.848707,Apartment,2250
75,5.882053,51.835845,Apartment,925
40,5.869425,51.848707,Studio,710
35,5.859827,51.840936,Studio,700
20,4.88727,52.324206,Room,600
12,4.881046,52.367733,Room,650
20,4.891464,52.347625,Room,700
60,6.899375,52.222049,Apartment,720
68,5.103157,52.100627,Apartment,1295
50,5.090927,52.106547,Apartment,975
18,5.80282,53.198511,Room,369
24,4.462858,51.921021,Room,610
25,6.579172,53.219312,Room,555
12,4.747681,52.626825,Room,375
60,4.860834,52.349894,Apartment,1500
12,5.389299,52.170059,Room,450
17,4.916574,52.35589,Room,950
60,4.430394,51.929042,Apartment,750
25,5.118952,52.100152,Room,750
24,6.567536,53.213867,Room,435
25,5.118952,52.100152,Room,750
35,6.136501,52.265501,Studio,760
11,5.849267,51.821482,Room,325
13,4.444736,51.913837,Room,410
35,6.590129,53.218174,Room,400
10,5.150424,52.352663,Room,450
60,4.430394,51.929042,Apartment,750
20,5.150424,52.352663,Room,600
40,5.669696,52.049041,Studio,685
13,4.444736,51.913837,Room,407
18,6.578942,53.210099,Room,400
25,5.961387,52.472376,Studio,600
75,4.861306,52.294769,Apartment,1595
55,4.424005,52.235429,Apartment,994
40,4.505997,52.14381,Studio,495
125,4.409012,52.199643,Apartment,2494
90,5.468592,51.43618,Apartment,1100
100,5.29995,51.68685,Apartment,1275
10,5.716518,52.524813,Room,600
10,5.978708,52.003525,Room,240
8,6.549801,53.221252,Room,345
75,5.129363,52.093875,Apartment,990
25,6.521651,52.764993,Room,250
22,4.505328,51.921123,Studio,896
11,6.549801,53.221252,Room,375
24,6.561233,53.224848,Room,475
32,4.857876,52.362683,Apartment,900
79,4.342563,52.088168,Apartment,1060
30,5.077259,51.561833,Room,450
85,5.922464,51.981987,Apartment,1065
85,5.054449,51.570249,Apartment,710
28,5.069458,51.565092,Room,525
80,5.475572,51.39531,Apartment,875
45,4.889466,52.352167,Apartment,1480
200,5.414958,51.435737,Apartment,2000
41,5.677498,50.847135,Room,530
25,5.698936,50.853244,Apartment,465
108,5.699263,50.854614,Apartment,1095
42,5.691358,50.851888,Apartment,875
18,5.82185,53.189134,Room,450
10,4.861439,52.37241,Room,500
11,4.41784,52.016109,Room,250
12,4.499937,51.905742,Room,725
30,7.036756,53.299686,Room,254
12,4.852373,52.380214,Room,770
10,4.977226,52.29863,Room,300
32,4.919561,52.340199,Studio,1100
9,4.510847,52.155748,Room,330
12,4.546935,51.94223,Room,550
12,6.544299,53.214434,Room,290
10,4.504458,51.894161,Room,600
13,5.096968,52.112773,Room,360
10,4.21159,51.987771,Room,450
18,5.474188,51.445602,Room,319
20,5.206845,52.064281,Studio,650
34,6.560255,52.992973,Apartment,700
10,4.350404,52.006808,Room,220
22,6.560255,52.992973,Studio,650
30,5.740035,52.13869,Room,475
10,5.855944,51.832428,Room,450
12,4.947507,52.325652,Room,425
11,6.577437,53.207894,Room,260
20,4.656335,52.074923,Room,450
11,4.897223,52.350438,Room,500
15,4.465777,51.920965,Room,600
117,6.871266,52.187892,Apartment,900
14,6.656554,52.350088,Room,375
19,5.723909,50.844388,Room,385
12,4.542287,51.945288,Room,580
10,5.942648,51.988587,Room,290
16,4.865816,52.365682,Room,200
19,4.445624,51.920982,Room,350
16,6.559654,53.224449,Room,550
16,4.826527,52.251723,Room,620
45,4.799467,52.375168,Apartment,1250
7,5.09601,52.102119,Room,175
17,5.485873,51.436336,Studio,610
17,5.485873,51.436336,Studio,610
15,6.855459,52.231579,Room,270
85,5.799526,51.830706,Apartment,995
18,4.87953,52.353375,Room,900
22,4.578782,51.964991,Room,650
14,4.804011,52.381827,Room,550
16,4.894758,52.369718,Room,750
30,5.302912,51.697815,Studio,625
16,4.471369,52.152967,Room,365
16,4.464144,51.933787,Room,375
8,4.910202,52.406736,Room,200
18,6.878837,53.104657,Room,320
23,6.878837,53.104657,Room,350
22,5.755225,51.957997,Room,440
13,6.55647,53.21857,Room,340
14,6.786402,52.264498,Room,320
11,6.081353,52.511899,Room,275
18,5.850599,51.849436,Room,475
73,4.819278,52.372164,Apartment,1561
20,5.116471,52.090049,Room,600
30,4.483604,51.890349,Studio,750
28,4.285411,52.079897,Room,525
20,4.877766,52.370044,Room,1300
15,4.440511,52.233273,Room,425
85,4.344655,52.084962,Apartment,1600
20,5.88046,51.956365,Room,500
8,6.558886,53.229264,Room,215
70,5.795558,51.815773,Room,1100
15,4.882005,52.365247,Room,1500
15,4.882005,52.365247,Room,1500
15,5.95262,51.984818,Room,375
13,5.456789,51.452814,Room,420
25,5.801421,51.814112,Anti-squat,235
10,5.432207,51.881734,Room,450
9,6.097177,51.328698,Room,350
40,6.580293,53.200245,Apartment,400
24,6.874328,52.214986,Room,370
66,4.879509,52.371761,Apartment,1750
12,6.574776,53.195162,Room,330
10,5.526993,51.456325,Room,320
25,4.478586,51.900174,Room,775
45,5.183914,52.230578,Apartment,950
20,4.374965,51.857166,Room,590
16,4.481776,51.939313,Room,409
17,4.877556,52.390578,Room,600
14,5.929745,51.990552,Room,373
16,4.483713,51.942908,Room,675
46,4.905131,52.351401,Apartment,1600
14,6.573769,53.221149,Room,350
70,4.839245,52.365525,Apartment,1575
12,5.950858,51.984324,Room,340
60,5.170618,52.224685,Apartment,1275
164,5.896773,51.939442,Apartment,1100
16,5.901219,51.983336,Room,402
18,6.566719,53.221221,Room,410
88,5.927557,51.987277,Apartment,995
65,5.465773,51.439103,Apartment,875
12,4.44365,51.910156,Room,580
50,5.469601,51.435741,Apartment,1200
60,5.294084,52.206773,Apartment,900
40,5.689616,52.236803,Apartment,500
11,4.668453,52.509854,Room,440
22,6.55821,53.224431,Room,490
29,4.925717,52.338651,Studio,500
15,5.063721,51.549314,Room,345
18,4.810696,52.355624,Room,1000
35,4.87087,52.369634,Apartment,1250
102,4.458114,51.907493,Apartment,575
14,5.860911,51.843484,Room,308
10,5.493681,51.477364,Room,350
62,4.90863,52.342227,Room,975
18,5.317012,51.702742,Room,425
25,5.639779,52.571159,Room,300
22,4.839069,52.353849,Room,800
30,6.566477,53.22155,Room,650
15,5.794479,53.188146,Room,340
20,5.699377,52.517329,Room,375
13,4.964917,52.322485,Room,725
70,4.458957,51.93452,Apartment,1050
18,4.630307,52.379907,Studio,575
16,4.804907,52.382236,Room,775
70,5.793557,53.199561,Apartment,850
10,5.855944,51.832428,Room,450
52,4.987392,52.300654,Apartment,1350
10,4.977226,52.29863,Room,300
15,5.105694,52.106951,Room,550
29,4.683064,51.81158,Studio,950
65,4.868067,52.303837,Apartment,1650
85,4.876225,52.312849,Apartment,1650
22,4.744571,52.637754,Studio,600
62,5.960591,52.212405,Apartment,639
16,5.116334,52.093948,Room,495
76,6.901007,52.219816,Apartment,785
70,5.959969,52.215354,Apartment,900
40,5.089346,51.567252,Apartment,719
25,5.082547,51.546132,Studio,540
26,5.083407,51.55475,Studio,570
90,5.306408,51.686095,Apartment,1495
73,4.646,51.872759,Apartment,720
160,4.437342,51.914559,Apartment,1295
54,4.486516,51.891766,Apartment,695
49,4.916417,52.399927,Apartment,1000
25,4.408223,51.914763,Studio,750
40,6.563336,53.216356,Studio,730
75,4.514074,51.921823,Apartment,1375
15,4.839547,52.354464,Room,865
36,5.481636,51.429837,Apartment,895
30,6.898992,52.228417,Room,450
40,4.351972,52.023178,Studio,795
13,4.369936,52.016155,Room,350
9,4.551606,51.928673,Room,500
18,4.324948,52.059891,Room,625
33,6.56886,53.230512,Studio,705
11,4.499185,52.160012,Room,350
15,4.859932,52.370541,Room,615
14,6.524179,53.220851,Room,600
15,6.568644,53.214925,Room,600
20,5.145268,52.287186,Room,350
16,4.889183,52.349023,Room,700
44,5.106356,52.098045,Apartment,890
13,5.507008,51.437173,Room,369
13,4.447376,51.919948,Room,455
16,4.777915,51.579135,Room,300
70,5.515446,51.438808,Apartment,869
11,4.269734,52.040694,Room,800
42,6.539199,53.211308,Studio,895
32,5.39937,52.162326,Studio,595
34,6.568282,53.229834,Room,825
12,4.803542,52.382257,Room,500
45,5.626083,52.290717,Apartment,602
23,5.928675,51.511236,Room,420
100,4.502825,51.889812,Apartment,1500
205,5.460568,51.703328,Apartment,1300
45,4.93975,52.364401,Apartment,1400
62,4.87428,52.367712,Apartment,1490
35,5.055549,51.563485,Room,675
28,4.764337,51.586024,Room,825
24,5.659827,51.479195,Studio,725
11,5.075248,51.561966,Room,400
18,5.919065,51.98779,Room,365
40,6.171149,52.258607,Room,500
14,4.978822,52.313936,Room,600
12,5.494941,51.41762,Room,440
17,5.122215,52.098579,Room,450
25,5.693085,51.970974,Apartment,425
