,areaSqm,latitude,longitude,propertyType,rent,shared
79,65,53.220667000000006,6.548832,Apartment,895,0
80,14,52.06057,4.300775,Room,500,0
81,15,51.845293,5.870952,Room,350,1
82,60,52.398532,4.905836,Apartment,1550,0
83,10,51.876348,4.482037,Room,500,0
84,35,51.351417,6.17504,Room,350,1
85,32,52.074465000000004,4.311786,Room,330,1
86,75,51.921822999999996,4.514074,Apartment,1375,1
87,40,52.34921,4.785248,Apartment,1400,0
88,25,51.916767,4.448580000000001,Room,550,1
89,30,53.22155,6.566477000000001,Room,650,1
90,28,52.067726,5.107975,Studio,1085,0
91,20,53.054733,6.5891020000000005,Room,20,0
92,20,52.47648100000001,6.112719,Room,450,1
93,20,53.054733,6.5891020000000005,Room,500,1
94,10,51.981041,5.950024,Room,310,1
95,21,51.981662,5.910593,Room,445,1
96,50,52.087646,5.121173000000001,Apartment,1170,0
97,11,52.351617,4.94402,Room,480,1
98,12,53.227625,6.573693,Room,325,1
99,14,52.146174,4.470967,Room,445,1
100,16,53.227777,6.563679,Room,230,1
101,25,52.224259,4.678203,Room,800,1
102,66,52.355426,4.895499,Apartment,1675,0
103,16,50.846525,5.706633999999999,Room,365,0
104,47,50.860276,5.670991000000001,Apartment,625,0
105,49,50.846467,5.691984,Apartment,780,0
106,18,50.838636,5.685754,Room,360,0
107,56,50.849388,5.698555000000001,Apartment,970,0
108,18,52.413631,4.919661,Room,800,1
109,35,52.236712,5.187197,Studio,695,0
110,10,52.356021999999996,4.994385,Room,780,1
111,20,53.054733,6.5891020000000005,Room,350,1
112,21,52.011988,4.358425,Room,480,1
113,12,53.232597999999996,6.5343029999999995,Room,330,1
114,15,53.219965,6.548385,Room,325,1
115,16,52.093289,4.324609,Room,460,1
116,18,53.232240000000004,6.572627000000001,Room,355,0
117,22,52.191183,6.90671,Room,372,1
118,10,51.986031,5.908123000000001,Room,243,1
119,18,51.522615,5.020328,Room,230,1
120,53,52.378454,4.812043,Apartment,1350,0
121,11,51.982525,5.955042,Room,335,1
122,18,51.980907,5.92929,Room,375,0
123,85,52.035973,5.07114,Apartment,1275,0
124,40,52.065948999999996,4.277951,Apartment,425,0
125,10,53.174293999999996,6.602309,Room,285,1
126,85,52.52983100000001,4.720321,Apartment,1699,0
127,11,51.887066,4.473072,Room,425,1
128,17,52.47538,4.671494,Apartment,700,0
129,86,51.930649,4.470674,Apartment,2000,0
130,41,52.298603,4.955822,Studio,909,0
131,8,52.031695,5.661588,Room,235,1
132,20,52.376581,4.9236260000000005,Room,890,1
133,12,52.14195,4.4799169999999995,Room,300,1
134,15,52.053891,4.318884,Room,475,1
135,10,51.926140000000004,4.467943,Room,425,1
136,14,52.382738,4.888355000000001,Room,1050,1
137,78,51.966518,5.654507,Apartment,850,1
138,100,52.222828,5.485401,Apartment,1030,0
139,90,52.158843,5.376062,Apartment,1060,0
140,90,52.154481,5.388225,Apartment,1095,0
141,8,53.206527,6.563,Apartment,225,0
142,21,51.982503,5.901265,Apartment,420,0
143,40,51.552322,5.077163,Apartment,800,0
144,70,52.204464,5.095479,Apartment,1500,0
145,80,52.217065999999996,5.155416000000001,Apartment,1242,0
146,85,52.074261,4.280021,Apartment,1250,0
147,67,52.057352,4.325206,Apartment,950,0
148,23,52.2153,5.962651,Studio,562,0
149,12,52.368716,4.880033,Room,865,1
150,10,52.378932,4.79823,Room,650,1
151,20,52.362494,4.93444,Room,750,1
152,9,52.384136,4.836511,Room,650,1
153,50,50.771778999999995,6.025562,Apartment,649,0
154,35,52.370953,4.896678,Studio,1550,0
155,120,52.374108,4.963605,Apartment,1850,0
156,18,51.994626000000004,5.965718,Room,435,1
157,7,51.994626000000004,5.965718,Room,250,1
158,11,51.907889000000004,4.353192,Room,350,1
159,14,52.160059000000004,5.365671,Room,444,1
160,45,51.921724,4.452861,Room,800,1
161,40,52.331922999999996,4.886503,Apartment,1285,0
162,14,51.813089,5.808844000000001,Room,400,1
163,20,51.813089,5.808844000000001,Room,450,1
164,18,53.211743000000006,6.548642,Room,475,0
165,15,53.224911999999996,6.5636589999999995,Room,220,1
166,23,52.09404,5.093495,Room,450,1
167,16,52.059037,4.322122,Room,550,1
168,28,51.708055,5.299226999999999,Room,450,1
169,15,51.843369,5.865068,Room,400,1
170,27,53.210914,6.576096000000001,Studio,399,0
171,15,53.215582,6.564172999999999,Room,450,1
172,20,53.200603,5.805471,Apartment,430,1
173,12,52.014493,4.348733,Room,340,0
174,74,51.81745,5.836086,Apartment,880,0
175,50,52.365002000000004,4.866614,Apartment,1300,0
176,20,52.359408,4.924893,Apartment,370,0
177,21,52.214307,6.894389,Studio,500,0
178,23,52.346166,4.825168,Room,600,1
179,18,52.037009000000005,4.955083999999999,Room,800,1
180,10,52.349066,4.8873940000000005,Room,650,1
181,9,52.379634,4.853672,Room,675,1
182,12,52.379634,4.853672,Room,725,1
183,18,52.351936,4.895564,Room,990,1
184,17,52.2304,5.9908150000000004,Room,410,1
185,9,52.22445,6.876672999999999,Room,240,1
186,9,52.22445,6.876672999999999,Room,240,1
187,12,52.220469,6.91678,Room,220,1
188,56,53.214866,6.5541350000000005,Apartment,720,0
189,15,51.56445,5.078202,Room,280,1
190,16,53.193433,6.572164,Room,370,0
191,19,53.208231999999995,6.567355,Room,420,1
192,110,51.919858000000005,4.487038,Apartment,1550,1
193,14,51.893839,4.501844999999999,Room,500,0
194,15,53.21808299999999,6.544751,Room,320,1
195,90,51.966522999999995,4.562051,Apartment,1000,0
196,11,53.224056000000004,6.5806070000000005,Room,320,0
197,17,51.996848,5.965336,Room,440,1
198,25,52.344862,4.816868,Room,700,1
199,109,52.189138,6.9029490000000004,Apartment,1395,1
200,18,52.506653,6.0980870000000005,Room,355,1
201,10,52.086208,4.340522,Room,500,1
202,13,52.211725,6.882556,Room,262,1
203,60,52.368753000000005,4.849068,Apartment,1850,0
204,18,52.323341,4.963205,Room,850,1
205,25,52.323341,4.963205,Room,950,1
206,20,52.228525,6.900048,Studio,385,1
207,75,52.361131,4.625652,Apartment,1250,0
208,22,51.890358,4.475083000000001,Room,350,1
209,20,51.573873,4.790942,Room,410,1
210,16,52.222541,5.961578,Room,350,1
211,13,51.924588,4.48601,Room,699,1
212,35,52.509944,4.947613,Apartment,645,1
213,21,51.931571999999996,4.469901999999999,Room,700,1
214,675,52.221111,6.896909,Room,445,0
215,10,51.931571999999996,4.469901999999999,Room,500,1
216,11,52.073384999999995,5.125405000000001,Room,500,1
217,20,51.914635,4.4419889999999995,Room,600,1
218,60,52.393312,4.931115,Apartment,700,0
219,21,51.922788,4.495922,Room,615,1
220,9,51.983919,4.364349,Room,350,1
221,30,52.21289,5.285355,Studio,495,0
222,16,51.859426,4.320654,Room,300,1
223,18,52.053014000000005,4.274126,Room,460,1
224,50,52.259584999999994,6.149957,Room,825,0
225,10,52.270612,6.804494999999999,Room,300,0
226,7,52.270612,6.804494999999999,Room,260,1
227,15,52.251111,6.207891,Room,350,0
228,30,52.270612,6.804494999999999,Studio,495,0
229,14,52.251111,6.207891,Room,350,0
230,30,52.270612,6.804494999999999,Studio,595,0
231,10,52.365043,4.659657,Room,350,0
232,10,52.270612,6.804494999999999,Room,300,1
233,14,52.270178,6.805223,Room,350,1
234,15,52.270612,6.804494999999999,Room,350,1
235,20,52.251179,6.2086440000000005,Room,395,1
236,31,53.209095,6.5694729999999995,Room,820,1
237,65,52.376235,4.892903,Apartment,1650,0
238,47,52.364544,4.88389,Apartment,1950,0
239,53,52.364544,4.88389,Apartment,2250,0
240,9,50.847264,5.725704,Room,270,1
241,23,51.471126,5.48502,Room,450,0
242,75,51.949201,4.574547,Apartment,1100,0
243,11,50.847264,5.725704,Room,300,1
244,22,52.222327,6.899159,Studio,615,0
245,16,52.279493,4.863853,Room,480,1
246,16,52.323341,4.963205,Room,750,1
247,18,50.861579,5.710803,Room,470,1
248,40,51.571102,5.0856129999999995,Studio,625,1
249,12,51.893839,4.501844999999999,Room,450,1
250,13,51.926414,4.485982,Room,560,1
251,15,51.97704,5.653444,Room,400,1
252,16,51.439931,5.483278,Room,300,1
253,14,53.217310999999995,6.557117999999999,Room,350,1
254,8,52.111543,5.123151,Room,450,1
255,55,51.923133,4.4959370000000005,Apartment,1350,0
256,57,52.227573,6.866725,Apartment,610,0
257,15,51.906903,4.500442,Room,540,1
258,79,52.203590999999996,6.873906,Apartment,950,0
259,101,52.160414,4.468673,Apartment,1494,0
260,125,52.517964,4.993282,Apartment,1250,0
261,60,52.707506,5.251746,Apartment,900,0
262,56,52.314932,5.035476,Apartment,1200,0
263,11,51.438982,5.436577,Room,275,1
264,11,52.083556,4.2941910000000005,Room,399,1
265,28,51.585515,4.764834,Room,390,1
266,14,51.585515,4.764834,Room,340,1
267,70,52.358438,4.861496,Apartment,1830,0
268,19,50.836031,5.655002,Room,285,1
269,14,50.870133,5.733569,Room,325,1
270,32,53.215833999999994,6.561050999999999,Studio,695,0
271,12,51.421316,5.496745,Room,300,1
272,100,52.093718,5.084855,Apartment,1695,0
273,9,52.376352000000004,4.839345,Room,800,1
274,40,52.13428,5.749832,Apartment,720,0
275,93,52.222057,5.993252,Apartment,805,0
276,8,52.231115,6.902584,Room,400,1
277,28,52.222327,6.899159,Studio,670,0
278,135,51.699427,5.689058999999999,Apartment,1350,0
279,97,51.396057,5.477505000000001,Apartment,1195,0
280,10,52.211881,6.880038000000001,Room,365,1
281,55,52.362137,4.85179,Apartment,1650,0
282,15,50.851442999999996,5.6817150000000005,Room,360,0
283,28,50.85127,5.693099,Apartment,595,0
284,18,50.84936,5.699269999999999,Room,375,0
285,23,50.847134999999994,5.677498,Room,390,0
286,27,50.849235,5.684848000000001,Room,477,0
287,70,52.323157,4.875,Apartment,1200,0
288,10,51.993657,4.355119999999999,Room,370,1
289,42,52.040362,5.015002,Room,550,1
290,21,52.024539000000004,4.425331,Room,280,0
291,12,51.010436,5.865712,Room,230,1
292,12,52.25915,6.807646000000001,Room,240,1
293,80,52.259559,5.607483,Apartment,950,0
294,51,52.157282,5.398763,Apartment,850,0
295,35,51.983306,5.909682,Apartment,575,0
296,36,51.983306,5.909682,Apartment,580,0
297,120,51.99603,5.98072,Apartment,1000,0
298,65,51.916356,4.442158,Apartment,750,0
299,65,51.916356,4.442158,Apartment,875,0
300,50,51.836040000000004,5.832802,Apartment,895,0
301,50,52.391248,4.909908000000001,Apartment,1500,0
302,125,52.107459000000006,4.275736,Apartment,1995,0
303,15,52.384214,4.911755,Room,625,1
304,17,53.229877,6.542754,Room,365,1
305,12,52.348731,5.006833,Room,850,0
306,11,52.348731,5.006833,Room,800,1
307,48,52.391490999999995,4.875153,Apartment,1600,0
308,38,52.327465000000004,4.870266,Apartment,1250,0
309,95,52.358015,4.994937,Apartment,800,0
310,20,52.37161,5.180453,Room,495,1
311,18,51.99044,5.919341,Room,440,1
312,85,52.341916999999995,4.906599,Apartment,1850,0
313,18,53.197276,5.81051,Room,360,1
314,25,53.217643,6.549747,Apartment,805,0
315,22,51.964991,4.578782,Room,650,1
316,18,52.354578000000004,4.890662,Room,850,1
317,15,51.447416,3.57609,Room,315,1
318,14,51.447416,3.57609,Room,310,1
319,16,51.447416,3.57609,Room,320,1
320,18,51.848456,5.859343,Room,450,1
321,12,51.447416,3.57609,Room,285,1
322,16,51.448265,3.5718410000000005,Room,315,1
323,75,52.354582,4.891155,Apartment,1700,0
324,16,51.923854999999996,4.487068,Room,537,1
325,17,51.925715000000004,4.489240000000001,Room,570,1
326,70,52.376437,4.821031,Apartment,1600,0
327,10,52.386988,4.656974,Room,400,1
328,39,53.218591,6.571803999999999,Apartment,1050,0
329,20,52.040359,4.321261,Room,450,0
330,16,52.370193,4.531865,Room,800,0
331,25,52.144678000000006,6.198018,Room,460,1
332,22,52.343806,4.902947,Studio,700,0
333,20,53.207072,5.7789589999999995,Room,395,1
334,17,53.227717000000005,6.562114,Room,370,1
335,18,53.227717000000005,6.562114,Room,320,1
336,18,51.982078,5.952818,Room,450,1
337,30,53.226943000000006,6.567724,Room,550,1
338,100,53.199994999999994,6.571428999999999,Apartment,820,0
339,23,53.210814,6.5721300000000005,Room,425,0
340,76,51.890141,4.4732,Apartment,1500,0
341,10,52.054364,4.320197,Room,385,1
342,110,51.891746000000005,4.480892,Apartment,990,0
343,31,52.162115,4.49305,Studio,800,1
344,60,53.206875,6.566053999999999,Apartment,900,0
345,8,51.429279,5.455030000000001,Room,275,1
346,35,52.092977000000005,5.094532,Apartment,995,0
347,13,50.892359,5.981165,Room,299,1
348,30,52.094649,4.308934,Room,499,0
349,18,53.227717000000005,6.562114,Room,320,1
350,17,53.227717000000005,6.562114,Room,370,1
351,16,52.061261,4.279108,Room,395,1
352,11,51.358002,6.183145,Room,245,1
353,16,52.061261,4.279108,Room,395,1
354,9,52.063266,4.327333,Room,380,1
355,160,52.377795,4.798833999999999,Apartment,4000,1
356,15,52.099081,5.117958,Room,340,1
357,36,51.984188,5.920612,Room,630,1
358,22,53.196912,5.795278,Studio,550,0
359,73,52.252691999999996,6.157317,Apartment,780,0
360,25,51.823972999999995,5.852958999999999,Studio,530,0
361,12,52.379886,4.8548800000000005,Room,750,1
362,45,52.36099,4.889752,Apartment,1500,0
363,30,52.173213,5.070507,Studio,500,0
364,12,52.163475,4.488648,Room,300,1
365,10,51.880697999999995,4.516413,Room,450,1
366,21,52.07839,4.294621,Room,385,1
367,10,51.424898,5.493581,Room,215,1
368,11,52.334499,4.914039,Room,780,1
369,24,51.988451,4.343542,Room,330,1
370,14,53.210218000000005,5.779367,Room,250,1
371,19,52.013643,4.352673,Room,400,1
372,12,52.401255,4.945027,Room,700,0
373,18,51.91809,4.4601809999999995,Room,520,1
374,14,51.966297999999995,5.6715290000000005,Room,300,1
375,18,52.208546000000005,6.875907000000001,Room,300,1
376,40,53.192287,5.794893,Apartment,545,0
377,6,53.22854,6.562833,Room,100,1
378,22,51.906975,4.461681,Room,600,1
379,72,51.687065000000004,5.319738,Apartment,1200,0
380,14,52.353587,4.9180209999999995,Room,500,1
381,15,52.018834000000005,4.350899,Room,475,1
382,20,52.215277,6.905782,Room,280,1
383,13,51.586296999999995,4.762759,Room,325,1
384,20,52.306422,4.664635,Room,650,1
385,12,53.209444999999995,5.809451,Room,425,1
386,9,51.870781,4.461697,Room,449,1
387,19,51.982085999999995,5.923191,Room,457,1
388,109,52.093809,5.112279,Apartment,750,1
389,9,51.848158000000005,5.841813,Room,300,1
390,22,51.909525,4.4561980000000005,Room,450,1
391,11,52.221276,6.896998,Room,254,1
392,9,52.228266999999995,6.885674000000001,Room,350,1
393,17,52.224819000000004,6.891942,Room,280,1
394,17,52.229298,6.902303,Room,255,1
395,11,51.568408000000005,5.084173000000001,Room,345,1
396,20,51.918402,4.462073,Room,450,1
397,16,52.220925,6.895065,Room,205,1
398,16,52.220925,6.895065,Room,290,1
399,10,52.37311,4.828111,Room,750,1
400,17,52.215838,6.8719399999999995,Room,385,1
401,8,52.015365,4.355505,Room,350,1
402,100,51.897469,4.522985,Apartment,1700,0
403,10,52.054497,4.2761629999999995,Room,360,1
404,75,52.074251000000004,4.303133,Apartment,1350,0
405,25,51.426573,5.489402,Room,650,1
406,75,52.375831,4.857367,Apartment,950,1
407,16,51.61068,4.797542,Room,390,1
408,14,52.311221999999994,5.037091,Room,450,1
409,20,53.23,6.573588000000001,Room,390,1
410,12,51.979529,5.671989,Room,320,0
411,16,51.697317,5.2630419999999996,Room,375,1
412,6,51.803865,5.82145,Room,249,1
413,20,53.20979200000001,6.582033,Room,386,1
414,30,50.864936,5.713217,Room,455,1
415,10,53.217369999999995,6.54455,Room,335,1
416,19,52.380951,4.88631,Studio,1000,0
417,16,52.36707,5.175552,Room,550,1
418,53,52.189576,6.900405999999999,Studio,740,0
419,17,53.156268000000004,6.617725,Room,500,1
420,17,53.156268000000004,6.617725,Room,500,1
421,11,52.221111,6.896909,Room,425,1
422,8,52.220894,6.907835,Room,275,1
423,6,52.376422999999996,4.818893,Room,485,1
424,19,52.212365999999996,6.895474,Room,315,1
425,64,52.347766,4.897057,Apartment,1895,0
426,14,51.892781,4.464331,Room,565,1
427,20,51.810583,5.833465,Room,500,1
428,9,52.230701,6.899508999999999,Room,280,1
429,44,52.649601000000004,4.749009,Apartment,690,0
430,36,52.24985,6.911239,Room,500,0
431,60,53.200318,5.811186,Studio,540,0
432,50,50.921361,5.927226,Anti-squat,254,0
433,8,51.911681,4.44868,Room,430,1
434,80,51.9847,5.917952,Apartment,1000,0
435,12,52.389928999999995,4.909541,Room,550,1
436,12,51.589869,4.799101,Room,375,1
437,17,53.218433999999995,6.553131,Room,345,0
438,12,52.383857,4.812776,Room,750,1
439,16,50.851746,5.673253,Room,430,0
440,18,52.003056,4.382287,Room,320,1
441,100,52.240629999999996,6.896147,Apartment,1050,0
442,35,51.005403,5.869519,Studio,325,0
443,84,52.293909,4.979618,Apartment,1840,0
444,25,51.703447,5.343865,Room,380,1
445,15,53.211656999999995,6.547478,Room,339,1
446,17,52.35589,4.916574,Room,950,1
447,20,53.212396,5.803827,Room,400,0
448,35,51.84061,5.877185,Studio,800,0
449,16,53.215667,6.577934,Room,200,1
450,20,51.969023,5.663539,Room,250,1
451,19,52.191183,6.90671,Room,372,1
452,140,51.886963,4.463635,Apartment,1100,0
453,55,52.38675,4.882176,Apartment,1250,0
454,18,51.556663,5.081533,Room,299,0
455,16,52.218755,5.947328,Room,445,1
456,16,52.218755,5.947328,Room,445,1
457,30,52.223927,5.953409,Room,495,1
458,15,52.367907,4.8816690000000005,Room,935,1
459,14,51.825922,5.851074,Room,260,1
460,60,52.106120000000004,5.09394,Apartment,1095,0
461,74,52.115806,5.127046,Apartment,995,0
462,238,51.510641,5.494507,Apartment,1500,0
463,79,52.351063,5.146778,Apartment,1250,0
464,50,53.22846,6.558269,Apartment,400,0
465,20,51.569511,4.638996,Room,395,1
466,17,52.357133000000005,4.820951,Room,700,1
467,9,52.045653,5.640429,Room,195,1
468,8,52.104825,4.277245,Room,345,0
469,16,52.353533,4.902957,Room,800,1
470,30,52.078724,4.282811,Room,498,1
471,18,51.921717,4.513346,Room,420,1
472,43,51.588708000000004,4.773276999999999,Apartment,875,0
473,62,51.990718,5.917064,Apartment,950,0
474,16,50.882583000000004,5.982207,Room,285,1
475,75,52.075111,4.2824919999999995,Apartment,860,0
476,17,51.810703000000004,4.663018,Room,350,1
477,17,50.846211,5.675184,Room,395,1
478,21,51.981034,5.91723,Room,395,1
479,26,52.080908,4.31785,Studio,495,1
480,25,51.844478,5.858817,Room,478,1
481,120,51.984604,4.49549,Apartment,1600,0
482,10,51.935218,4.592372,Room,500,1
483,22,53.231064,6.561096000000001,Studio,550,0
484,15,52.356543,4.822207,Room,600,0
485,25,52.355424,6.658301,Studio,600,0
486,138,51.816646999999996,5.716406,Room,1250,0
487,8,52.328565000000005,4.868015,Room,550,1
488,65,52.376235,4.892903,Apartment,1650,0
489,23,51.550734000000006,5.088866,Room,360,1
490,26,52.002677,5.905678,Studio,395,0
491,15,52.193258,5.411778,Room,475,1
492,50,52.368732,4.611016,Studio,750,0
493,10,52.007842,4.3791720000000005,Room,400,1
494,50,52.068649,5.115883,Apartment,1000,1
495,24,52.342163,4.780203,Room,600,1
496,25,51.91731,4.418741000000001,Room,510,1
497,60,52.157178,4.495544000000001,Apartment,550,1
498,65,52.378974,4.848976,Apartment,1500,1
499,21,51.92961,4.501968,Room,500,1
500,16,51.945019,4.482336,Room,400,1
501,14,52.158203,4.485049,Room,310,1
502,18,52.21586,6.903935000000001,Room,330,1
503,8,52.066774,5.0991800000000005,Room,500,1
504,10,52.343868,4.906745,Room,480,1
505,35,52.008377,4.339197,Room,650,1
506,35,51.838232,5.846993,Studio,810,0
507,11,52.0022,4.351079,Room,300,1
508,50,52.108683,5.104215,Apartment,1250,0
509,65,51.432386,5.485881,Apartment,495,1
510,18,50.849995,5.674688,Room,408,1
511,12,52.029887,5.072046,Room,450,1
512,12,52.452743000000005,4.833966,Room,600,1
513,281,51.580378,5.335224,Apartment,90,0
514,29,51.984694,5.9562669999999995,Apartment,560,0
515,52,52.052934,4.4764669999999995,Apartment,800,0
516,50,52.052934,4.4764669999999995,Apartment,805,0
517,50,51.808195,4.668564,Apartment,800,0
518,48,51.808195,4.668564,Apartment,738,0
519,49,51.93943,4.546551,Apartment,805,0
520,48,51.93943,4.546551,Apartment,800,0
521,69,51.94764,4.545859,Apartment,935,0
522,80,51.94764,4.545859,Apartment,1008,0
523,100,51.558802,5.084557,Apartment,1150,0
524,16,51.914953999999994,4.485241,Room,570,1
525,10,52.015414,4.719546,Room,292,1
526,12,52.226017,6.914642999999999,Room,320,1
527,20,51.983657,4.358473,Room,600,0
528,24,52.368365999999995,4.942875,Room,700,1
529,12,52.114136,5.077102,Room,360,1
530,10,52.344914,4.911822,Room,500,1
531,15,51.943182,4.476739,Room,550,0
532,25,53.20727900000001,5.797605,Room,350,0
533,27,53.22610699999999,6.596986,Studio,785,0
534,17,50.883513,5.977723,Room,305,1
535,12,51.898356,4.499243,Room,425,1
536,9,51.920423,4.451873,Room,360,1
537,17,51.969805,4.621086,Room,500,0
538,50,51.689648999999996,5.315391,Apartment,1100,0
539,110,50.850367999999996,5.6909,Apartment,1500,0
540,30,50.85127,5.693099,Apartment,590,0
541,68,50.851113,5.699283,Apartment,775,0
542,32,52.357641,4.8520650000000005,Studio,670,1
543,25,52.633315,4.776762000000001,Studio,609,1
544,12,52.348165,4.7885029999999995,Room,550,1
545,70,53.036066000000005,6.330282,Apartment,850,0
546,30,52.102534000000006,5.096539,Room,550,1
547,9,52.373063,4.828112,Room,650,1
548,25,52.242677,4.829155,Room,447,1
549,17,52.00954,4.337635,Room,330,1
550,17,53.209818000000006,6.554888,Room,420,1
551,10,51.558239,5.081921,Room,275,1
552,21,51.449372,3.5718690000000004,Room,360,1
553,11,51.448229,3.573295,Room,292,0
554,18,51.966190999999995,5.6467540000000005,Room,365,1
555,11,51.448240000000006,3.5709419999999996,Room,297,0
556,21,51.449372,3.5718690000000004,Room,360,1
557,50,52.370809,4.858321,Room,950,1
558,16,53.197402000000004,5.794322,Room,290,1
559,12,51.770098,5.498053,Room,450,1
560,18,52.012347999999996,4.352052,Room,499,1
561,21,52.352302,5.154418,Room,675,1
562,14,51.833434999999994,5.86736,Room,385,1
563,16,51.567029,5.0932699999999995,Room,350,1
564,12,52.207966,6.874264,Room,340,1
565,24,51.837973999999996,5.870699,Room,441,1
566,35,52.362452000000005,4.899543,Studio,1250,1
567,20,51.700553,5.33591,Room,458,1
568,47,52.371871,4.837325,Apartment,980,0
569,16,52.364805,4.93015,Room,800,1
570,16,52.360528,4.861681,Studio,800,0
571,12,52.068633,4.279178,Room,450,0
572,14,51.925003000000004,4.497575,Room,400,1
573,24,52.316078000000005,4.986212,Room,1000,1
574,12,52.382472,4.792967,Room,550,1
575,19,51.978190000000005,5.933369,Room,492,1
576,16,52.503625,6.098742,Room,325,1
577,25,51.862628,5.755612,Room,300,1
578,11,51.833812,5.7868900000000005,Room,270,0
579,19,50.846546999999994,5.720381,Room,480,1
580,18,53.199676000000004,5.812142,Room,410,1
581,68,52.347946,4.905988,Apartment,1500,0
582,10,52.397318,4.929933999999999,Room,550,1
583,14,53.208231999999995,6.567355,Room,365,1
584,20,52.355866,4.811823,Room,775,1
585,11,52.360184999999994,4.935326,Room,500,1
586,20,52.083045,4.292514,Room,337,1
587,12,52.403126,4.91742,Room,400,1
588,14,52.514934,5.508441,Room,550,1
589,36,51.916358,4.450829,Apartment,874,0
590,18,52.088198,5.151396,Room,400,1
591,12,51.888787,4.480551,Room,475,1
592,12,51.914592999999996,4.438562999999999,Room,400,1
593,17,51.427322,5.4917489999999995,Room,300,1
594,16,51.427322,5.4917489999999995,Room,275,1
595,16,51.427322,5.4917489999999995,Room,275,1
596,9,52.320655,4.9507699999999994,Room,270,1
597,56,51.934878999999995,4.461563,Apartment,980,0
598,17,52.022784,5.172984,Room,290,1
599,16,51.439931,5.483278,Room,300,1
600,60,51.893246000000005,4.495439,Apartment,1100,0
601,22,51.943746000000004,4.542879,Room,500,1
602,16,53.229938,6.575132000000001,Room,350,1
603,18,53.214537,6.567135,Room,345,1
604,87,51.573609999999995,4.742985,Apartment,1400,0
605,10,52.384267,4.857419,Room,600,1
606,12,53.020869,6.568047,Room,325,0
607,12,51.842768,5.871462,Room,1,1
608,12,53.197402000000004,5.794322,Room,247,0
609,12,52.354464,4.8395470000000005,Room,750,1
610,19,51.449372,3.5718690000000004,Room,350,0
611,23,52.181297,4.516096,Room,400,0
612,85,52.379338,4.658149,Apartment,1250,0
613,24,52.099,5.101805000000001,Studio,690,1
614,70,51.841498,5.854747,Apartment,900,1
615,16,51.432505,5.487044999999999,Room,325,1
616,14,51.911390999999995,4.438536,Room,450,0
617,16,52.222215000000006,6.910171000000001,Room,375,1
618,10,52.2124,6.8811979999999995,Room,327,1
619,22,53.217895999999996,6.5747860000000005,Room,320,1
620,20,51.985502000000004,5.9076260000000005,Room,350,1
621,25,52.268197,6.8058320000000005,Room,395,1
622,25,52.270178,6.805223,Room,395,0
623,10,52.279325,4.865952,Room,600,1
624,25,52.269495,6.801805,Room,395,1
625,12,52.279325,4.865952,Room,525,1
626,8,52.146645,5.042994,Room,300,0
627,11,52.351223,4.844973,Room,750,1
628,12,51.966389,5.663809,Room,290,1
629,10,52.373518,4.8669139999999995,Room,1200,1
630,16,53.210312,5.810480999999999,Room,354,1
631,21,50.850308,5.7142290000000004,Room,394,1
632,17,53.21580600000001,6.571733999999999,Room,385,1
633,14,52.013187,4.365366000000001,Room,370,1
634,13,52.016155,4.369936,Room,310,1
635,30,52.353333,4.927973000000001,Room,1000,0
636,12,52.14067,4.480034,Room,344,1
637,13,51.968754,5.898218,Apartment,350,0
638,13,51.968754,5.898218,Apartment,350,0
639,30,51.583755,5.086907,Apartment,710,0
640,55,51.886321,4.483886,Apartment,875,0
641,16,52.200033000000005,5.973827,Room,450,1
642,16,52.312962,4.980819,Room,650,1
643,17,52.385923999999996,4.625526,Room,430,1
644,112,51.920694,4.457768,Apartment,1195,0
645,14,51.916351,4.500216,Studio,495,0
646,61,51.692916,5.297587,Apartment,1375,0
647,40,51.553959000000006,5.0716589999999995,Apartment,725,0
648,25,51.5558,5.098293,Studio,775,0
649,65,51.564493,5.077476,Apartment,719,0
650,60,52.270922999999996,5.932593,Apartment,795,0
651,74,52.213565,5.968647,Apartment,875,0
652,90,52.71951800000001,4.731351999999999,Apartment,1295,0
653,216,52.474481999999995,6.070805,Apartment,2500,0
654,98,52.150299,5.413622,Apartment,960,0
655,35,51.979831,5.909055,Apartment,595,0
656,50,51.958137,5.891116,Apartment,710,0
657,13,52.016155,4.369936,Room,310,1
658,26,52.158204,4.496725,Room,420,1
659,15,52.370748,4.8576559999999995,Room,800,1
660,19,51.422105,5.494742,Room,550,1
661,24,52.317769,4.665901,Room,550,1
662,22,51.994626000000004,5.965718,Room,490,1
663,13,51.994626000000004,5.965718,Room,395,1
664,15,51.909828999999995,4.406313,Room,450,1
665,15,52.319254,4.955081,Room,650,1
666,32,51.896365,5.080765,Room,475,1
667,25,52.373691,4.844196,Room,950,1
668,18,52.354612,4.795157,Room,850,1
669,7,53.220119,6.574323,Apartment,325,0
670,65,51.916843,4.453386,Studio,920,1
671,12,52.373174,4.860247,Room,675,1
672,10,52.354612,4.795157,Room,780,1
673,13,51.991881,5.917838,Room,320,1
674,25,52.346753,4.980866000000001,Room,610,1
675,10,52.353390999999995,4.855713,Room,600,1
676,14,52.163398,4.504933,Room,425,1
677,26,53.221693,6.568371000000001,Room,410,1
678,20,50.852992,5.66828,Studio,340,1
679,20,50.852992,5.66828,Studio,340,1
680,20,50.852992,5.66828,Studio,310,0
